-0.56562,-2.0734,-0.39307,-0.41192,-0.06979,1.2109,-0.89808,-0.67924,-0.55358,0.33915,-1.6147,1.6465,1.2539,-0.032421,0.1365,-2.1611,0.41698,-0.10961,-1.7383,0.42281,-0.34172,0.7466,0.56633,1.0141,0.10792,-1.2567,-1.5786,-0.83818,-2.8072,-0.5093,-1.2887,1.6647,-0.32638,-1.7729,-1.387,1.2079,-0.54255,1.7928,1.6106,0.65984,-0.20358,-0.7996,-0.49762,-1.3722,0.56666,0.48911,0.63561,0.85624,1.7179,1.116,0.74072,0.71263,1.1962,1.6032,-0.025344,-0.33885,-0.19094,0.27027,-0.19447,0.27072,-0.041813,-1.9252,-0.048254,2.6771,-0.32488,0.57499,-2.2045,-3.0199,-0.52996,1.2358,-0.83105,0.86676,-0.34246,-1.0716,-0.20565,-0.23134,-0.92042,-0.19327,1.6384,1.996,0.18591,-1.1624,-1.2131,-0.86333,2.4043,1.5657,0.64198,-2.1196,-0.23907,0.29573,-0.66016,-1.3412,-1.272,-0.17276,0.17506,1.6257,0.075813,-0.72167,-0.86863,-0.29123,0.41558,0.41243,0.7245,-2.3683,-1.6236,-0.060584,-0.9168,0.17248,-1.6097,1.1027,0.15673,-0.33949,0.10046,-2.149,-1.764,0.91029,0.83962,0.53286,1.3132,-0.48911,1.0451,-0.62124,-0.40347,0.70146,-0.98601,0.080931,-1.5188,-0.002015,0.24324,0.25414,1.27,-0.021982,1.4996,0.35576,0.156,-0.30305,-2.3707,-1.6756,-0.006385,0.019093,-1.5989,-0.46957,1.1555,-1.2723,-1.6767,0.79518,0.85573,0.6075,0.73319,2.0008,0.89004,-0.73762,0.23852,0.39691,0.16767,2.1567,-0.52848,-0.16157,1.5647,0.34593,0.068833,-0.15664,0.46624,0.46143,-0.48815,-2.0411,-0.71558,0.12143,0.55005,0.36486,-0.45826,-1.1166,-0.12646,0.87029,0.9219,1.316,1.2595,-0.26726,-0.0042893,-0.29981
-0.77294,2.4373,-0.70935,-0.32969,0.57482,0.82957,0.54099,-3.0031,-0.74541,-0.62894,-0.71025,0.084387,-0.097238,-0.69146,0.054463,-2.0519,-1.5852,-0.1289,0.35413,1.1389,0.79641,1.1608,0.76243,0.27386,-0.92156,-2.2273,0.64268,0.34694,0.28635,0.060648,-0.50258,1.2301,-0.010635,-2.58,-0.15128,1.6892,-0.80518,-1.4714,-0.38864,0.24394,0.04229,-0.56373,-1.058,1.3277,2.1532,-0.29064,-2.3316,-3.2042,-0.44701,-0.84456,1.2175,1.6856,1.6253,-0.31442,-1.7192,1.1691,1.8983,0.38388,0.9289,-1.3287,-1.5472,-0.71325,-1.7942,0.89107,-1.1136,-0.082524,0.67768,0.67605,-0.4227,1.1367,1.4192,0.47715,2.7548,-0.13147,-1.349,-1.1177,-0.43622,0.64608,-0.04291,0.084157,-1.1366,-1.3834,0.82665,0.023318,0.74947,1.3293,-0.65443,-1.2698,0.82698,-0.40907,-0.44942,-0.21666,-1.1113,-0.28236,0.10793,-0.35626,-1.6034,-1.2881,0.78439,-2.3906,0.10047,1.1477,-0.19612,-0.090709,0.7392,0.63099,0.99468,-0.97571,-1.9389,-0.48336,-0.17944,0.089848,1.3203,0.26165,0.72859,-0.39617,1.9447,2.2154,1.704,-0.64734,-0.28769,-0.22388,-0.39225,0.11015,0.41702,-1.1543,0.44457,0.87075,-1.1877,0.79857,-1.4556,-0.2912,-0.4041,-1.8992,0.2574,-0.58196,-0.021201,1.1736,0.075349,0.079334,0.31714,4.1816,1.4663,0.66725,0.68119,2.2274,0.14593,1.6226,2.7298,1.8438,0.02278,0.92862,0.43324,1.5065,0.25028,-0.92723,-1.0811,-0.074083,-0.092219,0.91245,1.3354,0.73706,1.3243,-0.24509,-0.27346,0.046478,-1.5836,0.38174,0.21683,-0.29897,1.8515,0.682,-1.1046,2.8054,0.76707,-0.1821,-0.70146,0.53148,0.4829,-0.96866
-1.2213,-0.14133,-1.2594,-0.35555,0.83139,3.667,0.7747,-1.3965,0.082398,-0.6839,-0.23691,-0.76755,-0.67089,-1.1346,-2.2461,0.50263,0.047283,-0.21028,0.30627,1.8558,-0.83824,-0.012193,-0.96154,-0.19521,0.5343,-1.8198,0.55578,3.4286,1.1893,1.2337,0.17908,1.702,0.35226,-1.0549,1.0888,-1.0339,-0.41309,-2.1638,0.0050899,-3.1779,-0.94578,0.84141,0.1456,2.4265,1.5296,-1.122,0.0028972,-1.6723,1.2272,1.6492,2.3218,0.52621,-0.44696,-1.1796,-0.68137,-0.40241,-0.41637,0.44555,-1.6103,0.63747,0.90745,-1.384,-0.44839,0.089373,-1.1661,-1.1563,0.23419,0.73626,-0.42831,1.8087,-1.1991,1.5868,1.1887,1.8608,1.6798,-0.88806,-0.92793,0.48971,0.42057,0.42111,-0.10424,0.53974,0.22146,-0.20384,0.77333,-0.23305,1.9056,1.8897,2.7708,-0.094954,0.24946,0.37779,0.49618,-0.18294,0.30244,0.096126,0.81515,0.76968,0.92879,-2.7019,-0.49795,-0.039643,0.67746,-0.88814,-1.8825,-1.2308,-0.42901,-0.004739,-0.026057,-1.4627,-1.3862,1.3414,0.33671,-0.81034,-0.63436,-0.35103,1.3142,-0.01821,0.63607,0.84826,0.33075,-0.64431,0.37219,0.286,1.0021,-1.234,2.6932,0.43205,-0.71203,-0.93481,-1.4074,-0.42963,0.95366,-1.6326,-1.1467,0.081834,1.8069,-0.20033,-0.021695,-0.11825,0.75869,2.1996,0.2319,-0.57018,0.41349,-0.58606,0.41652,0.10509,0.62879,-0.41737,1.0116,-0.72116,1.4909,2.3799,0.73651,-1.1269,-0.74788,0.49826,-0.45235,0.60066,1.164,-0.078618,1.6571,-0.03601,0.67857,0.22434,-2.1556,-2.6489,-2.0949,-1.8349,0.19422,-0.88559,-0.21646,0.16034,0.26403,1.6607,-0.33411,0.49466,0.19585,-0.41609
0.58941,1.2812,0.23628,0.78088,1.3831,3.2717,0.52274,-0.95269,0.54143,1.0656,1.2772,0.55921,0.45042,-0.26072,1.0235,-0.72316,-2.2011,-0.92614,-0.3718,1.768,1.68,0.4821,0.22016,-1.8219,-0.16172,-0.27541,0.63241,1.6684,1.5027,0.62502,-0.073709,2.6856,-0.63659,-1.0826,-1.3081,0.52696,-1.1489,1.1391,1.8654,-0.87204,-2.882,-0.98149,-1.7578,-1.5838,0.83494,0.13927,-2.6019,-0.87826,-0.41334,-1.6212,-0.10541,0.80171,-0.45255,-0.54912,-0.87594,0.50552,-0.69326,0.54853,-1.998,0.37613,-1.7719,-2.3197,-0.51498,0.030402,-0.04991,-1.1331,-0.00051182,0.1913,-0.37248,1.8921,-2.1568,1.9847,1.1921,1.001,-1.582,0.94281,0.50933,1.363,-1.7301,-0.96461,-0.39798,1.5286,-0.23035,0.88173,0.16228,0.38026,-0.85354,-2.6686,-1.2808,0.37219,2.3485,2.2313,-0.8339,-0.40857,0.6897,0.47566,0.42626,-0.87015,1.3793,-3.5337,-1.7665,1.2657,-0.13091,1.1604,1.68,1.0749,0.96144,-1.4705,-0.32839,-0.69726,0.14847,-0.28726,0.12175,0.81997,-1.2107,0.21507,1.8444,1.5104,0.48482,0.082997,-1.1179,-2.712,-0.96259,0.31993,0.26026,0.72005,0.80478,-0.75072,1.285,-2.1642,0.76852,0.70438,-0.45811,0.58581,-0.005845,-2.0332,1.6909,-0.43751,1.915,0.83278,-0.74843,2.1243,-0.0019809,-0.73181,-0.35382,0.15106,0.33994,1.3776,1.3865,2.4297,1.7877,0.071887,-0.063623,0.66013,1.7047,-0.13074,1.4486,0.63752,-2.4655,-0.14084,1.5537,1.0112,-0.52391,0.41616,1.5137,0.24861,-1.2209,-2.7128,0.8497,0.91254,0.56081,-0.11985,-1.0711,0.58609,-1.2819,-0.96647,-2.2379,-0.23392,-0.79667,-0.81616
-1.1602,-0.67665,0.75797,-0.079154,-0.22649,-0.56242,-1.5464,-0.037,-2.5141,-1.5211,-3.2284,-1.1077,0.21676,0.67921,-0.29812,1.0334,-0.19579,-0.96122,-0.134,0.38742,-2.1021,0.25843,-2.3022,-0.63192,0.51718,1.3704,1.6923,0.39326,0.85717,0.57406,0.1378,0.89555,-0.19078,0.59822,0.53339,0.39112,-0.14374,2.0851,0.39406,-0.069921,0.36417,0.086474,-1.8908,-0.95806,0.72144,0.65479,-1.7798,-0.25597,-0.60471,-0.32297,1.3598,2.0973,-1.5356,0.32239,-1.6821,1.3628,-1.19,-0.80438,-3.0648,-3.0059,-1.7726,0.021821,1.5434,0.18598,0.39362,0.92891,1.1146,0.90216,1.127,0.84869,1.1915,0.013868,-0.30805,-0.12593,0.14935,-0.87313,0.70272,-1.1496,-0.29347,1.0868,0.17094,1.4887,0.62553,0.38052,2.5745,0.2338,0.051587,-1.104,-0.67497,1.4487,1.014,0.31245,-3.4606,-2.2794,-0.71222,1.2012,1.0743,0.31812,0.36164,-0.48899,1.8368,0.49798,-0.60073,-0.94345,0.49351,-0.25433,-0.27284,-1.218,-0.27101,-0.18431,0.22596,-1.0475,2.8414,0.90621,-0.43412,0.25667,-0.11584,-0.39395,-0.65458,-0.20221,-0.2316,0.35019,-0.61404,-0.70638,-0.082163,2.2081,1.4902,0.13313,3.3947,0.0085058,-1.3546,-2.0327,0.22169,1.2129,-0.35074,-0.27085,-0.50476,0.039394,0.10523,-1.4769,0.32022,0.34094,-0.00027434,-1.6001,-0.88794,1.667,0.19411,-2.6137,-1.6032,1.5406,1.3479,-0.64935,-0.5783,-0.2225,1.5628,-1.3077,-0.82389,-1.1593,-1.3737,0.7865,-0.53942,-0.22633,-2.3063,-0.061347,0.96928,1.7679,0.51978,0.1179,-1.6897,0.54231,-1.8819,-0.098992,1.1268,-1.6579,-1.2209,-0.62783,0.81546,0.412,-0.84278,-1.151
-0.78378,-0.25936,0.0025629,0.94378,0.87229,2.0272,1.8326,-2.4064,-1.1761,-1.9927,0.70308,0.51286,-0.42866,-2.0026,-1.8386,-1.1946,-0.9771,0.41895,2.8505,0.97979,1.3687,-0.80338,-0.31627,-1.6455,-0.86815,-1.7116,-1.1197,-2.2796,-1.5605,0.18819,-1.555,1.7355,1.9056,-0.1904,0.19326,-0.025383,1.8488,1.3117,1.3507,0.28472,-1.5051,0.12435,0.68192,1.455,1.4835,-2.0661,-0.52103,-0.31344,-0.1303,0.67616,1.3351,-2.3905,0.044201,0.71236,-0.32722,-0.21176,2.1244,2.307,0.14849,0.58794,0.51814,-1.5005,-2.0219,-0.62701,-2.8676,0.48244,0.85694,0.33704,1.4984,0.47115,-1.9639,0.79837,1.9856,0.86791,1.3633,-0.67936,-1.4846,1.8801,-0.56347,-1.8903,-2.0457,-3.6244,-2.433,-2.0404,-0.56563,-0.80335,0.4608,-0.22402,2.8923,1.3274,-0.75717,0.0684,1.8213,1.1401,-0.021759,-2.8904,-0.89192,-1.1226,-0.846,-0.80225,-0.76175,0.41856,-0.3801,-0.83611,1.1638,1.5127,-0.80849,1.2082,0.47093,-1.5546,-0.29097,1.8263,-0.6162,-0.93302,0.96666,-2.0454,1.3739,-1.6911,2.0869,2.9745,-0.82164,0.079813,-1.2443,1.9302,0.71445,-0.69713,-1.5896,0.37265,-0.10452,-1.4664,-1.1309,0.33949,1.9732,-1.8338,-0.60612,-0.14868,0.17022,-0.77039,-1.2476,-1.0492,2.6878,2.5082,0.22591,1.1179,0.80487,-2.2383,-0.53623,2.0176,1.2271,-0.91861,1.9264,-0.39173,0.11347,-0.80246,-0.10692,0.4555,0.14029,0.8687,1.7336,1.1032,-0.5217,1.6973,2.2232,-2.12,-0.077649,0.71154,0.52693,0.48677,-0.19417,-3.7197,0.90766,-0.43907,-3.0281,-0.99177,-1.3614,-0.99693,-1.0656,-1.5224,0.82301,1.7713
-2.5273,-1.9165,-0.84761,-0.4705,0.92505,-0.54845,1.9183,-0.85944,2.0849,0.39012,0.50194,1.9626,1.4282,0.5023,2.0337,-0.99003,-1.1504,-0.27851,-1.8766,2.2527,1.3701,0.13649,0.027107,0.81286,0.087975,-0.52721,-2.1534,-0.76141,-0.038902,1.6162,-0.13749,-1.8407,-0.59099,-0.89581,0.78934,0.29654,0.1038,-0.084851,-0.037456,-1.3771,-2.4121,1.8149,0.73733,0.554,0.16236,0.27678,-1.2539,-0.38819,-0.78505,-1.9008,2.1453,0.5588,1.5413,-1.1607,0.52627,0.76388,-0.065717,1.0549,-3.1559,-1.5511,-0.80564,-1.5977,-0.25793,2.2007,-0.23138,2.115,1.1444,0.88211,0.55393,0.13878,0.9062,-0.80268,1.3071,0.29741,1.3781,0.58178,-0.53221,1.674,-1.6462,-1.8211,0.031343,-1.0309,-0.68281,-0.8589,0.23242,0.29394,-0.36059,-0.93895,-0.78243,-0.65474,0.24934,-0.56669,0.41297,-0.67325,-1.3747,-0.63908,-2.8551,-1.6728,1.3976,0.0099439,-0.58515,-0.34453,-1.6696,-0.84092,-1.4905,0.25125,-0.45013,-1.6821,0.84937,0.64142,1.638,-0.98092,2.2906,1.0362,1.1121,-0.97805,-0.95816,0.82501,1.5353,0.93975,0.84423,0.22662,1.0203,-0.42928,0.21114,-0.098905,0.27328,-0.04588,0.89141,-0.1328,0.37767,0.09233,1.6583,-1.0639,-0.7829,-0.50095,2.5909,-0.5153,-0.62131,0.4361,-0.10872,-0.05141,-1.4305,1.1201,-0.052511,0.48697,-0.40096,1.3561,-0.63687,-1.0186,-1.7267,-2.8652,0.33174,-1.1582,-1.2161,0.56859,0.30537,-0.77002,-1.2667,-0.22755,-1.1413,-1.4727,-0.83408,1.5201,0.96397,2.0426,1.0748,0.52902,-1.0808,-2.1127,-0.21058,-2.1997,-1.2433,0.47037,0.56666,0.36745,-1.4096,0.31385,0.94985,0.33886
0.95937,-2.2644,0.16036,-0.62943,-0.1804,-0.54778,-2.5208,1.123,0.14847,0.86188,1.0865,0.57038,-0.99102,1.1193,-0.073005,-0.64727,-0.97234,1.1262,1.3331,0.78787,0.77424,1.3756,0.35406,-0.79429,1.5737,-0.91464,0.34361,1.0719,-0.14742,-0.88124,0.66037,0.71716,0.64717,0.68743,0.78476,-0.24475,0.47374,-0.27739,-0.96381,1.1284,-0.88981,-1.1146,0.042658,1.3461,0.69492,1.6995,-0.075752,2.4386,-1.2951,0.42953,-0.81084,-2.2835,-0.99912,0.81003,-0.91129,-0.86469,0.38014,-1.1718,0.90512,1.5365,-0.85448,-0.99495,3.1424,-0.1529,1.805,0.0051425,-0.60001,0.16494,-0.83988,-3.5232,-2.9887,-0.52806,-1.4273,0.072711,-1.0273,-1.7411,0.57116,-1.9152,0.12664,-0.42351,-0.25007,0.099326,-0.47831,0.89503,3.1804,0.50882,-1.4482,-0.24144,-0.40036,2.0485,1.0322,-1.1865,-1.9915,-0.61606,0.2775,-0.35524,-0.79642,0.79972,1.2335,1.6962,0.54061,-0.11059,1.2417,0.55773,-1.0453,-1.9292,1.2198,0.58763,0.55591,0.21671,0.83365,-1.0095,0.25634,0.31738,-0.019999,0.33597,0.77461,0.31542,-0.37769,-0.41618,0.30432,0.48557,-0.30307,0.63369,0.2322,-0.22688,-1.4676,-1.4977,0.96106,-1.4954,1.0341,-1.9991,0.77094,2.9001,0.21619,-0.6215,-0.88429,-1.358,-0.58731,0.92409,0.14526,-0.98141,-0.79227,-1.1241,-0.61647,-0.83739,-0.76654,-2.6427,-3.9219,-0.60911,-0.16287,-0.015006,-0.97767,-0.1969,0.5798,-1.0251,-0.11725,-1.4687,-1.6627,0.22435,0.68536,1.1944,0.32741,2.2473,0.084156,0.69654,-0.024339,0.44874,1.6259,2.2936,-2.5802,-0.19105,-0.92802,-2.4086,-0.71781,-0.12844,-0.25775,-0.69,0.49353,0.088209
-1.7189,0.4989,-1.088,1.0056,0.43601,-0.49299,-1.1745,-0.44678,-0.21971,-0.70335,0.0096599,-1.7104,-0.75382,-0.57521,0.13012,2.1451,0.47426,-0.25859,-0.32341,-0.27031,-0.28095,1.3929,-0.50893,-0.93011,0.13052,0.3391,2.7104,-0.91318,-1.2611,0.9675,-0.26472,-0.58067,0.49684,0.42419,-2.8393,-3.2042,-1.618,-0.059137,0.66377,0.6873,0.18912,0.49891,-1.6006,-1.8574,-1.8858,0.091017,-0.87657,-1.0882,-1.1067,0.039711,-1.8389,1.2691,-0.87567,-0.21554,-1.3286,-0.32508,-1.774,-0.65796,0.61342,-0.11342,0.57079,-0.20408,0.3233,0.23272,-0.3987,0.7728,0.88925,-0.17393,-0.57528,-0.40382,0.65163,0.57538,-1.684,-1.8957,0.065819,0.33189,1.3664,1.3314,2.1768,0.37848,0.20081,1.5251,0.88257,-0.0077573,-0.15468,-0.22882,-1.2066,0.60073,1.3397,0.40296,-0.35121,-0.064539,1.0216,0.27628,-0.14893,-1.297,-1.7655,-0.89824,-0.12752,0.93188,2.2524,-0.19164,-1.2005,-1.669,-0.62971,2.1749,1.2412,0.77348,-0.51709,-0.23307,0.4524,1.0546,0.20671,1.334,-0.5324,1.4968,0.4808,-0.87023,-0.77812,0.61175,1.4685,0.097473,-1.3353,0.31739,2.6138,1.2064,0.17197,-0.4755,-1.2313,0.35367,-1.378,-0.32278,-0.88766,0.776,0.84374,2.0641,0.72844,-0.5169,-2.2612,-0.32062,-0.41479,-1.0976,-1.3885,-1.736,0.087749,0.6713,-0.71224,-0.4453,-1.067,-1.6177,-1.8738,0.1561,-0.85516,-0.2325,-1.1938,-1.5581,-1.1696,-1.8064,-1.1529,0.25113,1.2117,0.97803,0.024807,-0.97421,-0.25799,-0.90198,0.26926,-0.24186,1.0106,3.1506,1.0687,0.35705,0.99036,-0.47361,1.6752,0.38933,-0.84227,-0.67058,0.46975,-0.2301
-1.8069,-2.5518,-1.5341,-0.16655,0.16711,-0.17755,-0.54819,-0.94228,-0.30664,0.54353,1.8488,0.41687,0.70017,0.59054,1.435,-0.4315,0.57845,0.15718,-0.047356,-1.381,-0.56554,-0.18373,1.2031,-1.3529,-1.2424,-0.73698,-1.575,0.052285,-1.1781,0.11215,-1.3226,-1.0613,0.33334,0.55551,-1.61,-0.54011,0.48359,-0.79078,-0.88416,-0.34796,0.052356,0.074073,-0.59875,1.0268,0.070881,0.74676,-0.52657,0.51018,1.7842,-0.31816,0.060221,-2.6098,-0.26044,0.4444,-0.087603,-1.4507,-1.2148,-1.5612,0.2166,0.52153,0.012851,0.065559,0.81265,-0.66136,0.43879,0.029235,-0.38155,-0.22256,0.1955,-0.16567,1.1833,0.34303,-1.3051,-0.40479,1.0048,0.39395,-0.31611,0.26716,1.0561,-0.51622,1.2395,1.1347,1.8299,1.2352,1.4117,-0.54113,0.22283,0.57018,-0.67428,-0.42881,-2.0129,-1.3184,-0.23039,-0.17627,0.43266,1.6202,1.6419,1.0554,-0.74677,0.86629,2.4197,-0.49091,1.1062,1.6398,-1.7505,-2.432,-0.59255,-0.094722,-0.071063,1.6576,0.89895,0.58799,0.040204,0.0038856,-1.0464,3.4401,0.98165,-0.74932,0.83743,0.09721,0.60438,0.26281,0.41543,-1.5879,-1.1135,-0.39096,-1.4719,-2.4534,0.45823,0.14018,0.70003,1.503,0.84914,1.0152,-0.27282,0.61368,-0.50821,-1.0738,0.49047,-0.44851,-0.5989,-0.47472,-0.33138,-1.442,1.1409,-1.2427,-0.26204,-0.47866,0.10471,-1.8418,-0.20748,-0.73342,-0.10196,-0.53043,-0.024755,-0.30589,1.5254,-0.84318,0.15676,-0.82544,0.86441,1.8756,-0.28914,-1.2162,-0.61313,2.1809,0.79681,1.21,-0.69299,-1.2046,-3.0074,-0.35582,1.4655,-1.0075,-0.48856,-1.3995,-0.23951,0.066376,-0.28311,1.1185
